"","system.index","NDMI","NDMI_1","NDMI_10","NDMI_11","NDMI_12","NDMI_13","NDMI_14","NDMI_15","NDMI_16","NDMI_17","NDMI_18","NDMI_19","NDMI_2","NDMI_20","NDMI_21","NDMI_22","NDMI_23","NDMI_24","NDMI_25","NDMI_26","NDMI_27","NDMI_28","NDMI_29","NDMI_3","NDMI_30","NDMI_31","NDMI_32","NDMI_4","NDMI_5","NDMI_6","NDMI_7","NDMI_8","NDMI_9",".geo","CID","class"
"354","00000000000000000068_0",0.38252723,0.35678965,0.39868566,0.42326733,0.41022637,0.4051724,0.43261325,0.39571398,0.46701765,0.32223415,0.3477589,0.36441627,0.37344566,0.29296592,0.297479,0.24001366,0.32327685,0.20746098,0.22917068,0.16065168,0.42090484,0.27801725,0.17773561,0.39898887,0.31274372,0.23620309,0.31815636,0.25524265,0.34200385,0.35604158,0.27770945,0.35426852,0.43331164,NA,354,"ltr"
"355","00000000000000000069_0",0.32380396,0.4578097,0.3583158,0.3796397,0.3731427,0.4103429,0.41145834,0.33835295,0.38562465,0.3603796,0.2965879,0.41120815,0.3396108,0.3984482,0.34751037,0.3844156,0.5129596,0.39053044,0.42322907,0.37995082,0.30247933,0.36487907,0.34560177,0.29261157,0.34401876,0.3671966,0.37125444,0.3456693,0.2385148,0.3602719,0.2748257,0.34315908,0.22164156,NA,355,"ltr"
"356","0000000000000000006a_0",0.39540187,0.31343284,0.34379542,0.2035139,0.312589,0.12180746,0.22623123,0.13897736,0.20590433,0.23201339,0.20370811,0.18399532,0.38609982,0.21090235,0.22687162,0.23461539,0.26599327,0.19767736,0.29637527,0.14257458,0.051292744,0.13559322,0.18105224,-0.018415418,0.16131528,0.19477037,0.1017964,0.24013871,0.16507734,0.41274238,0.21467333,0.22413793,0.20765619,NA,356,"ltr"
"357","0000000000000000006b_0",0.26372102,0.29355434,0.23390418,0.21577218,0.28333333,0.0958432,0.23822714,0.12356101,0.16955018,0.14151762,0.16173987,0.2939644,0.26881242,0.32515338,0.2100714,0.25107658,0.2519447,0.2401803,0.33072236,0.16651705,0.2061951,0.18067145,0.28187186,0.22405896,0.28397524,0.3055409,0.2923387,0.20787665,0.08988573,0.18710263,0.109505035,0.1476083,0.21387833,NA,357,"ltr"
"358","0000000000000000006c_0",0.30644685,0.30669925,0.17829755,0.3135494,0.3305187,0.21907932,0.30374157,0.28455284,0.22209166,0.28454983,0.23518082,0.38030097,0.3052578,0.3169678,0.33731088,0.34063527,0.32421875,0.3448276,0.43585238,0.26298767,0.31760436,0.1886646,0.3313292,0.22199592,0.2264151,0.38387597,0.18453,0.24073766,0.21317092,0.21325116,0.085970916,0.11399405,0.30675527,NA,358,"ltr"
"359","0000000000000000006d_0",0.5081967,0.49079755,0.39701492,0.32657832,0.31251913,0.27680492,0.37286666,0.29450694,0.34195584,0.18101993,0.21923475,0.3009086,0.47874308,0.26570606,0.35178715,0.2056294,0.24242425,0.2724551,0.30515915,0.39405942,0.26931733,0.191818,0.2596934,0.42937654,0.19417848,0.38058418,0.32516298,0.35618395,0.301326,0.3961118,0.24942923,0.29581067,0.24559246,NA,359,"ltr"
"360","0000000000000000006e_0",0.4895931,0.6627635,0.83175033,0.96455693,0.8425197,1.1206896,0.9483204,1.0529802,1.1087866,0.8961039,0.7845304,0.863354,0.847561,1.0558659,0.8760563,1.1418439,1.0495868,1.0712329,0.96351576,0.9554731,0.8103448,0.26174498,0.5409836,0.90178573,0.5096774,0.87261146,0.55737704,0.81898457,0.74622357,0.8680203,0.61730015,0.6512605,0.9292929,NA,360,"ltr"
"361","0000000000000000006f_0",0.30745342,0.48178506,0.544,0.49260524,0.6863753,0.51263905,0.76725304,0.6427015,1.2588997,0.5286195,0.9232614,0.69545454,0.4424203,0.703504,0.8940171,0.80306345,0.6518375,0.7553957,0.70149255,1.2663044,0.54332554,0.31428573,0.33333334,0.6214233,0.46143156,0.68710357,0.52884614,0.5970149,0.25605536,0.5601504,0.3317498,0.42168674,0.837037,NA,361,"ltr"
"362","00000000000000000070_0",0.37178755,0.3539776,0.2122122,0.27687594,0.27802604,0.32757267,0.38278046,0.30492812,0.31751168,0.28961748,0.22810178,0.294905,0.38943824,0.3028949,0.33425245,0.3136384,0.21656707,0.2885563,0.2583788,0.24952453,0.32472613,0.10056236,0.2467907,0.36558735,0.43839148,0.3005583,0.35221592,0.30126584,0.25109744,0.39386436,0.37011737,0.31424057,0.27520356,NA,362,"ltr"
"363","00000000000000000071_0",0.31318682,0.8071066,0.8319783,0.93939394,0.89237666,1.6289308,0.92715234,1.0366973,0.9579832,1.0495868,0.8936877,1,0.65217394,1.05,0.8760563,1.630137,0.9158317,1.046875,0.96018374,1.0827587,0.7647059,0.1827957,0.46296296,0.83233535,0.4676259,0.8918919,0.5084746,0.8333333,1.1314878,1.0692042,0.72727275,0.41621622,1.0536193,NA,363,"ltr"
"364","00000000000000000072_0",0.5116984,0.46709168,0.7987928,1.0363636,0.8766067,0.8047138,0.78348625,1.0797101,0.78977275,1.0331491,0.80548626,0.8756219,0.59562844,0.9148936,1.3127036,0.79591835,1.2040817,1.0611111,0.88381743,1.0459183,0.8181818,0.34396356,0.47972974,0.7248677,0.5555556,0.83870965,0.56179774,0.43881857,0.9329897,0.83838385,0.59779614,0.3935484,0.94392526,NA,364,"ltr"
"365","00000000000000000073_0",0.3544606,0.33905014,0.4887611,0.37019914,0.26855516,0.16513899,0.3462717,0.2723674,0.38785505,0.39697322,0.29825208,0.32550645,0.34257233,0.27109268,0.26800153,0.36890304,0.32630876,0.35140187,0.40827554,0.37957245,0.27952942,0.24363486,0.39139614,0.30561662,0.3765324,0.46804902,0.45473042,0.3365004,0.20834069,0.42011353,0.24811238,0.24482338,0.24958217,NA,365,"ltr"
"366","00000000000000000074_0",0.40894118,0.33369565,0.26439393,0.4318257,0.31279048,0.31104726,0.3366158,0.30588472,0.27831095,0.26912692,0.15200219,0.29916897,0.36137494,0.27721465,0.07957782,0.15184858,0.15775552,0.16231343,0.19722074,0.06306565,0.08405999,-0.024710035,0.12900704,0.2713964,0.1323492,0.30306816,0.06828312,0.26030466,0.3393295,0.3417323,0.29939502,0.25538707,0.41252923,NA,366,"ltr"
"367","00000000000000000075_0",0.43508425,0.38672864,0.16318971,0.2605364,0.27077946,0.33400926,0.25901532,0.2887899,0.29004014,0.28678593,0.3036499,0.308618,0.27331996,0.33333334,0.46365303,0.35027027,0.41768938,0.33397093,0.297062,0.3606691,0.32003325,0.41490546,0.36177194,0.16073245,0.35515618,0.39806262,0.38146022,0.19958812,0.28282407,0.33597174,0.10976799,0.11548822,0.25,NA,367,"ltr"
"368","00000000000000000076_0",0.32893848,0.28422517,0.3085901,0.3262102,0.3079287,0.40955138,0.33600757,0.31262863,0.4236111,0.33333334,0.3762072,0.2951561,0.3283208,0.3744076,0.31303483,0.40566874,0.41935483,0.35018495,0.31705627,0.3371678,0.2707488,0.45101798,0.47856933,0.27553117,0.16201118,0.30164707,0.15111338,0.30586565,0.32779783,0.3454039,0.24882968,0.3956386,0.25820675,NA,368,"ltr"
"369","00000000000000000077_0",0.41021672,0.4370947,0.30933544,0.39839223,0.36354202,0.23206903,0.256902,0.23276561,0.3660606,0.369863,0.36143002,0.31431004,0.4231369,0.33318564,0.47889182,0.29006678,0.28645608,0.25112194,0.31164953,0.2798165,0.20332067,0.3088142,0.30621353,0.4163689,0.41214603,0.34637964,0.2863248,0.33001164,0.32944608,0.37147412,0.29150146,0.38958633,0.37606838,NA,369,"ltr"
"370","00000000000000000078_0",0.5522964,0.44093114,0.9255814,1.0972973,1.0682927,1.1122448,0.8208955,1.3755459,1.1201717,0.8958333,0.77160496,0.88029927,0.7214765,1.0242915,1.0511364,1.0756757,1.0048661,1.0625,0.9660494,0.8098859,1.0454545,0.21353066,0.49137932,0.9125926,0.4814815,0.8355263,0.57425743,0.761658,0.8708791,1.0833334,0.7340877,0.45109212,0.9292929,NA,370,"ltr"
"371","00000000000000000079_0",0.49024245,0.48575857,1.0257732,0.8301887,0.8847262,0.74285716,0.8830898,0.85333335,0.7096774,0.8920863,0.7972603,1.0855263,0.50240153,1.020979,1.052174,1.0542636,1.0425532,1,0.88642657,0.82239383,0.89242053,0.23541248,0.49433962,0.917193,0.4853801,0.8114478,0.53571427,0.80508476,0.66159695,0.66129035,0.61329305,0.37518248,0.92897195,NA,371,"ltr"
"372","0000000000000000007a_0",0.375119,0.41394827,0.22263774,0.37031332,0.30508474,0.09021986,0.19845316,0.3341767,0.11144398,0.22556017,0.19164541,0.31719875,0.3885226,0.44337487,0.13692805,0.23990498,0.33936024,0.37595025,0.37386018,0.40826246,0.31286496,0.2882263,0.3919703,0.06493109,0.24327628,0.46896416,0.37028345,0.30935448,0.27609178,0.3583461,0.29457715,0.23671497,0.2651909,NA,372,"ltr"
